7000	2
59.91368021	-158.1125415
65.9433366	-150.1487401
57.50602382	-157.0004409
60.17988702	-153.1989951
60.56621996	-154.5952644
62.59334404	-149.3234071
68.97007257	-152.4889678
61.54415516	-153.648884
62.49959705	-161.990436
59.90976391	-150.4890966
40.23654824	-120.9406692
32.18598576	-113.0427696
32.32727647	-110.6375223
35.49974934	-118.419755
37.29186725	-118.8578669
34.5234677	-118.9464516
40.58589578	-120.1527045
37.59759099	-119.274182
39.37776137	-123.5428078
36.24562977	-118.3561201
38.87176572	-104.9853101
40.0935432	-120.4051785
39.51263563	-121.0587401
40.37753643	-121.1306236
34.7630269	-119.7288475
39.47708549	-120.1885833
41.94225187	-123.2139346
41.42397297	-121.7977788
40.04428691	-122.8723048
40.12812689	-121.7280067
40.22875911	-123.2221612
38.0213227	-119.5606113
26.1639884	-80.61552148
28.00478051	-80.81070906
25.46207617	-80.72898741
38.47621675	-119.7527569
29.09683102	-81.73451392
39.70936438	-122.8080968
39.40583581	-122.8432941
41.5572717	-123.7694338
41.08527707	-123.5008653
38.93548782	-120.3194742
38.68093131	-120.3235585
26.47144025	-80.54769459
41.19009538	-123.8883494
41.00415331	-123.2910059
43.24836586	-116.239047
33.98165659	-119.977696
37.75502072	-119.4407239
48.48044423	-92.81282818
48.15075486	-92.16378085
33.25807003	-119.485011
47.67841876	-111.3423942
35.38412077	-107.0930832
39.65589484	-120.8328296
32.73606881	-106.524655
34.70703395	-98.65348145
44.25725535	-123.9174882
43.80467297	-122.3114014
45.05514688	-121.9807894
39.99981348	-111.2911793
48.8315435	-121.3405331
46.54864486	-119.5390756
46.21969337	-120.9779585
48.84048184	-120.4093828
44.60766394	-122.2636106
34.86486563	-77.38465427
27.75839915	-80.76362868
25.65128508	-81.06119689
25.32952965	-81.03204298
40.82420109	-111.8023633
29.55930102	-91.86939271
29.10606613	-90.34247271
29.08922299	-89.20123274
46.82958299	-69.19992153
45.51264163	-70.57637174
45.01512538	-68.15671452
45.18170371	-70.9828139
45.67304217	-68.70816142
46.12487718	-69.97790439
45.27362839	-70.25385692
45.00800855	-67.84533411
46.12393602	-69.24204657
46.39233839	-68.10844906
45.91666502	-68.10908111
44.79937767	-70.60834902
45.26544364	-68.26522594
46.8654718	-68.39104852
44.91405613	-67.45966428
38.13609367	-75.19256208
41.5779145	-69.99252301
48.02373322	-90.80800661
48.01671945	-91.35835375
48.45209806	-95.39344418
48.52615853	-95.03796811
48.19661424	-95.01427355
44.28891831	-71.11854906
44.12509433	-71.3335134
44.20530822	-71.336768
44.22268846	-71.37684879
44.21750146	-71.30081868
44.26078823	-71.24487077
44.26135911	-71.35868126
44.30038321	-71.29226035
44.33182672	-71.3265633
44.26243348	-71.40155334
44.29870107	-71.22157031
44.32687933	-71.21376259
44.49478574	-71.39620138
27.12719825	-97.37480253
46.45023415	-123.9669895
32.72613069	-112.7173489
61.13723792	-148.9425681
33.96257165	-111.9013179
42.06376539	-72.62359333
42.3767707	-72.46218877
42.39039932	-72.52836238
42.42039275	-72.10607878
42.27911073	-72.40021917
42.18842525	-72.95891036
42.12811955	-72.20504283
42.29774316	-72.96657535
42.3768645	-72.84352885
42.15965111	-72.60751559
42.17585079	-72.56542396
42.19678284	-72.5430009
42.46161688	-72.91691378
42.29514821	-72.74239895
42.05986489	-72.4985954
42.16888478	-73.03456159
42.06806091	-72.67889355
42.34307107	-72.17334143
42.45451734	-72.82785533
42.26037329	-72.50393085
42.08511623	-72.95738896
42.35514641	-72.56975891
42.06381829	-72.41508506
42.37461623	-72.20101505
42.38332144	-72.60580367
42.40761482	-72.68731494
42.21232913	-72.64102993
42.29138348	-72.87648763
42.35245536	-72.7153354
42.47383737	-72.48787288
42.19180945	-72.45741418
42.09038022	-72.32315028
42.31947893	-72.63147181
42.32553529	-72.69201664
42.3176548	-72.64073654
42.40650509	-72.61847885
42.34858185	-72.04739993
42.18710399	-72.30785978
42.52099966	-72.92667454
42.16026532	-72.85982496
42.46188405	-72.41451954
42.23083672	-72.73869007
42.38209886	-72.100925
42.25656581	-72.57923488
42.05457705	-72.77794858
42.1873281	-72.33288167
42.17965152	-72.37052232
42.06083107	-72.23275434
42.29973153	-72.27493668
42.2074864	-72.20898184
42.3816313	-72.88248771
42.15357784	-72.77055594
42.39368941	-72.64674047
42.12555243	-72.65069934
42.20419871	-72.24224584
42.12708845	-72.43063959
42.41979254	-72.77292491
42.39528719	-72.94316716
42.10353511	-72.59027792
42.1333257	-72.56722798
42.10092947	-72.5796398
42.04849998	-72.57080254
42.12026461	-72.60817853
42.08144651	-72.55761478
42.11722808	-72.54788597
42.09481172	-72.52462277
42.12395268	-72.51125849
42.09485069	-72.48754899
42.12173824	-72.48708331
42.15289085	-72.5090517
42.45940864	-73.28961888
42.62646003	-73.11875099
42.06002599	-73.31655855
42.32502489	-73.11668803
42.50337549	-73.20048033
42.56210414	-73.15303143
42.47908294	-73.14964727
42.17797092	-73.32645563
42.41236306	-73.06449617
42.26681621	-73.38072814
42.56430545	-73.23330026
42.29398586	-73.22363199
42.36895548	-73.27847859
42.33448583	-73.2484856
42.36732033	-73.02394462
42.18943651	-73.20224495
42.70102116	-73.08076487
42.20267629	-73.09234925
42.37443633	-73.36458379
42.10521378	-73.12231825
42.59507437	-73.01884549
42.09661751	-73.36814162
42.10292907	-73.46068547
42.07278025	-73.23968886
42.28828415	-73.31947046
42.23876987	-73.19246306
42.30332382	-73.38663495
42.65969066	-73.24567476
42.51270969	-73.04876666
42.62449501	-72.60372546
42.5215341	-72.82117153
42.56783955	-72.1832092
42.69592224	-72.57711717
42.58081123	-72.80343617
42.6180935	-72.88587328
42.68614929	-72.73281182
42.5065715	-72.7022676
42.54402375	-72.60627118
42.6517073	-72.98636949
42.60802343	-72.42642742
42.65865247	-72.83231565
42.55617677	-72.51665049
42.56791946	-72.48105184
42.71517883	-72.97872437
42.54143298	-72.5181522
42.63338971	-72.51078683
42.4478589	-72.33142364
42.6743476	-72.44661382
42.60428065	-72.29265245
42.4596339	-72.22108707
42.69682048	-72.92487083
42.67768851	-72.18548918
42.60002564	-72.73418671
42.46901763	-72.61637341
42.46492399	-72.55474082
42.59391767	-72.55024732
42.67632132	-72.3451445
42.55292279	-72.40238102
42.58853402	-71.81546182
42.66100306	-71.92329406
42.67662507	-71.82288607
42.56382177	-71.5705412
42.53656237	-71.61531791
42.60040778	-72.09105456
42.58724051	-71.9863195
42.61395395	-71.5606151
42.50128312	-71.57973801
42.48386011	-72.0053721
42.51985998	-71.76849839
42.53542952	-71.48806362
42.58954453	-71.72059696
42.67123124	-71.60467995
42.57579278	-71.64876666
42.54714987	-72.06469637
42.6669468	-71.69414753
42.55186874	-71.90159246
42.66694186	-71.74958402
42.66707816	-72.04808057
42.19577601	-71.84421842
42.38374523	-71.63526094
42.03983542	-71.53072566
42.35639039	-71.72064559
42.19355674	-72.10447589
42.1350624	-71.96823229
42.41202561	-71.68855443
42.2033754	-72.04642481
42.0525196	-71.75134244
42.11972396	-72.11964761
42.20117312	-71.6785204
42.33513554	-71.85345697
42.05965985	-72.16641275
42.38146666	-71.8686317
42.48143227	-71.68012572
42.24714935	-71.91860816
42.19201744	-71.77425751
42.03918007	-71.57719474
42.31892884	-72.12929653
42.32279718	-71.64610929
42.1409102	-71.64283459
42.26911527	-72.07869201
42.23136757	-71.692674
42.1617924	-71.89503371
42.11878132	-71.85816222
42.45624344	-71.88170417
42.2013903	-71.90810574
42.38450085	-71.96846223
42.28422704	-71.71542753
42.05984071	-72.03380656
42.17534562	-71.67967979
42.24726124	-71.99199518
42.44121078	-71.77288949
42.10344002	-72.08032709
42.17664683	-71.6059903
42.05895946	-71.63730567
42.05215495	-71.84870478
42.05509526	-71.93544636
42.26795906	-71.61516391
42.36902154	-71.78424718
42.23545873	-72.16336487
42.12023256	-71.66677549
42.13359071	-71.75050406
42.27241214	-71.84993814
42.24304568	-71.84356578
42.25104807	-71.76791814
42.28938955	-71.7902263
42.31351543	-71.79579311
42.22659	-71.78893613
42.26090925	-71.80173992
42.28806106	-71.83161014
42.24630762	-71.80991198
42.23570894	-71.87435747
42.3108222	-71.9327758
42.32154136	-71.43781154
42.28218149	-71.43424857
42.51999518	-71.42910036
42.48865291	-71.51745548
42.48425208	-71.43767433
42.2570081	-71.46848909
42.49758797	-71.27955676
42.46056362	-71.27724284
42.43636873	-71.60654922
42.52941614	-71.35121638
42.46196522	-71.36490375
42.29229463	-71.50028791
42.19769638	-71.44476754
42.12436052	-71.53522937
42.225463	-71.53785175
42.38880277	-71.54522489
42.34941756	-71.54674726
42.42939999	-71.45476262
42.09308209	-71.55140726
42.15769648	-71.52121347
42.28379779	-71.35023018
42.23353879	-71.37527049
42.30086285	-71.53065241
42.42481313	-71.3102326
42.42923806	-71.50944815
42.38454189	-71.42376006
42.35871075	-71.35904123
42.48683001	-71.15421399
42.50228481	-71.20257702
42.64650907	-71.16502295
42.54965144	-71.25178625
42.59058024	-71.35581469
42.68309587	-71.30094112
42.67638908	-71.50019356
42.79590116	-71.0525751
42.79119917	-71.13087116
42.72410102	-70.98221588
42.75214961	-71.01493651
42.75312721	-71.08616164
42.70668929	-71.16020402
42.71060923	-71.16507466
42.68971671	-71.16110722
42.73407839	-71.18900013
42.67217654	-71.08759641
42.65566888	-71.30283043
42.62825533	-71.33630337
42.63211271	-71.29603837
42.64904909	-71.34752852
42.83853155	-71.01190076
42.57433716	-71.29444232
42.63253603	-71.39088442
42.58181913	-71.08909863
42.5349403	-71.10552444
42.61193622	-71.22773636
42.66606911	-71.42876447
42.50346131	-71.06570716
42.58670331	-71.44027006
42.55998563	-71.16606428
42.45042021	-71.14473158
42.46136708	-70.94614405
42.47104744	-70.93998725
42.49081494	-70.96508923
42.47437951	-70.97978404
42.4681429	-71.01449206
42.4756071	-70.90638697
42.42845513	-70.92548743
42.8528631	-70.9448519
42.56781413	-70.86102749
42.68089065	-71.01914446
42.75907943	-70.91567579
42.57437109	-70.9492051
42.63231043	-70.77811717
42.6253481	-70.68926437
42.68210114	-70.8481053
42.53567021	-71.03823124
42.58176102	-70.76932585
42.49905785	-70.86306845
42.60431207	-71.01676502
42.81200019	-70.88559158
42.76986249	-70.84170578
42.84676477	-70.86157679
42.5337752	-70.97269895
42.6546226	-70.62235714
42.72019368	-70.89785612
42.51187377	-70.90643465
42.6273822	-70.8606497
42.63600814	-70.94629216
42.60091083	-70.88379842
42.79383574	-70.96880291
42.07753354	-71.47412924
42.1752034	-71.12667412
42.23538813	-70.81937275
42.2465057	-71.17769934
42.23662158	-71.28463406
42.15433995	-71.21580771
42.06268428	-71.2471494
42.08591225	-71.4112802
42.21727608	-70.88494671
42.28367819	-70.87923781
42.01581506	-71.21832589
42.11460563	-70.71464994
42.18474098	-71.30488867
42.15328198	-71.42929486
42.16920661	-71.36255898
42.11631711	-71.32928373
42.16049078	-70.81849391
42.18592899	-71.19489088
42.19935303	-70.76234601
42.10768936	-71.18306461
42.10204297	-71.27180868
42.11931358	-71.10207165
42.14740667	-71.26016792
42.22045806	-71.21168029
42.05154467	-71.35449509
42.3583082	-71.06388373
42.36276313	-71.05390158
42.35720747	-71.05327083
42.35040045	-71.05950301
42.36514857	-71.05542051
42.36317042	-71.06713612
42.34091638	-71.09479982
42.35132134	-71.0753068
42.33795397	-71.06995151
42.32397091	-71.0848099
42.33236312	-71.09639511
42.30612025	-71.0856188
42.29646528	-71.05379702
42.2861033	-71.06916922
42.31640997	-71.05700844
42.27563596	-71.0922071
42.33162667	-71.01931433
42.37325713	-71.01504306
42.3802861	-71.06361291
42.3085889	-71.11447198
42.28378917	-71.12517258
42.27990032	-71.16178022
42.35769899	-71.1289948
42.34875694	-71.15460404
42.2552093	-71.12712068
42.38002662	-71.13472563
42.36234178	-71.10245169
42.39332689	-71.13318963
42.37047267	-71.08218441
42.36287098	-71.08158186
42.38148863	-71.09689446
42.40070345	-71.12205477
42.39190561	-71.08976049
42.4305255	-71.05756708
42.40665036	-71.05435596
42.39615512	-71.03271814
42.4190808	-71.00392539
42.37310821	-70.97721215
42.4038015	-71.11984232
42.42304775	-71.10781719
42.36786183	-71.12640877
42.24101634	-71.01608616
42.26652213	-71.01601209
42.28598788	-71.02632182
42.45566688	-71.05889994
42.47427778	-71.09701619
42.20384982	-71.00237145
42.23904601	-71.08406433
42.2066105	-70.95762946
42.2112001	-70.93147043
42.16606159	-70.95263296
42.24488456	-70.94313665
42.34744074	-71.0820569
42.34702152	-71.04175412
42.3475632	-71.10202276
42.07705288	-71.04187662
42.08794541	-70.99852553
42.12682251	-71.04946094
41.97227255	-70.97205446
41.99011534	-70.96276509
41.87588798	-70.7606867
42.0458187	-70.713136
42.034998	-70.94255668
41.99149182	-70.8631445
42.12237561	-70.85655106
42.05603968	-70.87245406
42.14728174	-71.00480479
41.88172985	-70.87314161
41.83055623	-70.95469675
42.11801477	-70.95900734
42.05580817	-71.11914268
42.06562633	-70.80114217
41.87845268	-70.63048005
41.98606424	-70.74851376
41.96308081	-70.81087963
42.17699305	-71.05345612
42.13003246	-70.91011475
42.01653405	-71.10127234
42.02032836	-71.02707976
42.08018349	-70.93981176
42.45636384	-71.21645214
42.43854207	-71.23932869
42.32621015	-71.13330503
42.34372397	-71.12141622
42.39826704	-71.25701126
42.39411106	-71.21988549
42.36930038	-71.24022217
42.35251624	-71.18719769
42.31478593	-71.19221999
42.35176094	-71.20812706
42.31599303	-71.20875221
42.33088237	-71.25624416
42.31310853	-71.2200159
42.34973852	-71.22609649
42.34540575	-71.24707406
42.31672469	-71.16062518
42.32741434	-71.23106617
42.37000811	-71.17752587
42.42042773	-71.15665704
42.41585784	-71.17466435
42.39585804	-71.1797218
42.31230198	-71.27275611
42.29313329	-71.29972043
42.27570568	-71.24298214
42.35886454	-71.3000485
42.29941787	-71.23175334
41.73407356	-70.57731057
41.34915864	-70.74645754
41.5983054	-70.56747311
41.73030647	-70.44348258
41.77445469	-70.65009612
41.38181903	-70.54243516
41.57224813	-70.6266935
41.65805371	-70.55101681
41.52848668	-70.66198768
41.27844885	-70.07374928
41.63906095	-70.62458335
41.44271813	-70.5630122
41.68658444	-70.61513468
41.78687272	-70.52592497
41.72107227	-70.48637694
41.41866392	-70.6385831
41.77299934	-70.69956522
41.39546312	-70.64070805
41.77721387	-70.76361876
41.65975743	-70.2966723
41.69800453	-70.30080032
41.74715135	-70.06754932
41.66013794	-70.34696132
41.68472786	-69.98055529
41.62562949	-70.44037419
41.70701148	-70.27091885
41.73375564	-70.19231955
41.66639033	-70.13544785
41.8411435	-69.97890744
41.69152594	-70.51952315
41.70259939	-70.0648785
41.67144404	-70.07295027
41.66985752	-70.4165422
41.61990671	-70.49029403
41.70330161	-69.96605043
42.04609837	-70.09805726
41.7698185	-69.96914027
41.63151135	-70.38951475
42.06097642	-70.19762966
41.68313274	-70.02219005
41.71388743	-70.15317549
41.67438357	-70.19443276
41.99252291	-70.04415636
41.9309883	-70.01919352
41.70952384	-70.36020167
41.66006211	-70.16950098
41.66913076	-70.11228585
41.65792001	-70.24345609
41.70516086	-70.23013573
41.78381677	-71.06282176
41.92981402	-71.29494285
41.46399201	-70.799345
41.81644566	-71.14912041
41.75604862	-70.98210205
41.86857723	-71.01157137
41.63888749	-70.87145639
41.73389299	-71.1150279
41.67311766	-71.1462776
41.69278438	-71.1288907
41.68394317	-71.1769128
41.72252263	-71.179402
41.76088354	-71.14444119
41.70913954	-70.76632461
41.66789318	-70.81763146
41.63654436	-70.94010472
41.71356554	-70.90067255
41.60915807	-70.91313191
41.7025316	-70.95015059
41.66148448	-70.94612044
41.65340033	-71.01061607
41.55899631	-70.98065461
41.97060592	-71.33670291
42.01503415	-71.33492163
41.97061511	-71.30484728
41.85619842	-71.1605693
41.96323943	-71.18409497
41.93814677	-71.05151627
41.84283881	-71.24470348
41.75829982	-70.83988384
41.83764485	-71.31715213
41.76115072	-71.21214828
41.8349463	-71.07527638
41.90697467	-71.11914691
41.61024954	-71.0827269
41.5236776	-71.07537279
41.94937876	-71.45762759
41.43443926	-71.76982674
41.74518433	-71.31596992
41.17616422	-71.57870071
41.40715877	-71.74530109
41.68274305	-71.2693798
41.47758102	-71.65528471
41.40086385	-71.66863197
41.90420305	-71.7078865
41.77286985	-71.67156306
41.69075162	-71.61599888
41.6292291	-71.667585
41.64217657	-71.49510412
41.56880971	-71.63732871
41.99887205	-71.56276645
41.781197	-71.72350337
41.97789801	-71.64487949
41.69680561	-71.73637031
41.87624203	-71.56238463
41.97759332	-71.64495172
41.74497303	-71.58491929
41.51028246	-71.72953673
41.47769142	-71.77598788
41.51529932	-71.37729456
41.44788463	-71.62100157
41.51528354	-71.16437324
41.96704037	-71.4764774
41.94325548	-71.65283019
41.47740262	-71.31865868
41.52221093	-71.31271531
41.51694973	-71.27542844
41.58695275	-71.4620293
41.83166245	-71.63247811
41.96222784	-71.65392376
41.97293248	-71.74014778
41.87166607	-71.39030983
41.87884628	-71.35242819
41.89015593	-71.39333249
41.97019275	-71.41937434
41.91288231	-71.4489047
41.58205764	-71.25735635
41.61699554	-71.32668357
41.52407627	-71.77854061
41.51505579	-71.46586879
41.45588634	-71.6411112
41.537444	-71.52938348
41.6089171	-71.17382614
41.42710376	-71.53738562
41.48345029	-71.52154039
41.42745252	-71.46511462
41.72729816	-71.26056926
41.7055492	-71.45933222
41.74877454	-71.4123528
41.70574436	-71.39154336
41.36116264	-71.7940685
41.49974407	-71.60030048
41.69918267	-71.51721344
41.45999654	-71.70087428
42.00081022	-71.49930618
41.97313563	-71.55075379
41.52393976	-71.67171877
41.82020683	-71.41263601
41.86057526	-71.43543665
41.78664893	-71.40124301
41.83890163	-71.3926319
41.79720637	-71.4246902
41.83880714	-71.43718222
41.81969285	-71.45138215
41.77556644	-71.43617705
41.85449486	-71.47326361
41.82620131	-71.4036141
41.81321408	-71.36423866
41.77747921	-71.35014509
41.84477027	-71.353384
